Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country_Region,City,State_Province,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Days To Ship,Ship Days,First Order,Manufacturer,Order Priority,Gender,Holiday ID,Is Holiday,Delivery Date,Return ID,Is Returned,Shipment Status
9421,US-2024-134915,12-11-2024 00:00,12-11-2024 00:00,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,142.36,2,0.2,38.44,0 days,0,19-07-2021 00:00,Hammermill,Medium,Male,0,Business Working Day,12-11-2024 00:00,0,FALSE,On Time
3874,US-2022-145422,03-12-2022 00:00,07-12-2022 00:00,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",422.94,3,0.15,33.84,4 days,4,18-11-2021 00:00,Sauder,Medium,Male,0,Weekend Holidays,10-12-2022 00:00,0,FALSE,Delayed
5253,US-2023-162110,18-07-2023 00:00,22-07-2023 00:00,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radio with Lightning Dock,55.99,1,0.2,3.5,4 days,4,27-02-2022 00:00,Iceberg,Medium,Female,0,Business Working Day,25-07-2023 00:00,0,FALSE,Delayed
270,US-2021-100881,28-03-2021 00:00,01-04-2021 00:00,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,377.97,3,0.2,98.28,4 days,4,28-03-2021 00:00,ATT,High,Male,0,Weekend Holidays,04-04-2021 00:00,0,FALSE,Delayed
5394,US-2023-119515,14-08-2023 00:00,16-08-2023 00:00,First Class,TR-21325,Toby Ritter,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,232.8,3,0.2,109.41,2 days,2,01-12-2021 00:00,Xerox,Critical,Male,0,Business Working Day,17-08-2023 00:00,0,FALSE,Delayed
8158,US-2024-165358,18-07-2024 00:00,23-07-2024 00:00,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,11.48,2,0.2,3.44,5 days,5,11-01-2021 00:00,Acme,Medium,Male,0,Business Working Day,26-07-2024 00:00,0,FALSE,Delayed
3599,US-2022-108259,08-11-2022 00:00,15-11-2022 00:00,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,31.46,11,0.2,12.54,7 days,7,25-06-2021 00:00,OIC,Low,Male,0,Business Working Day,18-11-2022 00:00,0,FALSE,Delayed
3660,US-2022-114503,13-11-2022 00:00,17-11-2022 00:00,Standard Class,AA-10375,Allen Armold,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-ST-10003572,Office Supplies,Storage,Portfile Personal File Boxes,84.96,6,0.2,6.36,4 days,4,21-04-2021 00:00,Polycom,High,Male,0,Weekend Holidays,20-11-2022 00:00,0,FALSE,Delayed
4857,US-2023-157266,26-05-2023 00:00,01-06-2023 00:00,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0,17.37,6 days,6,21-06-2021 00:00,Others,Medium,Male,0,Business Working Day,04-06-2023 00:00,0,FALSE,Delayed
9426,US-2024-164168,12-11-2024 00:00,18-11-2024 00:00,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Dallas,Texas,75081,Central,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,127.35,5,0.8,63.65,6 days,6,20-10-2021 00:00,Strathmore,Medium,Female,0,Business Working Day,21-11-2024 00:00,0,FALSE,Delayed
1498,US-2021-114251,05-11-2021 00:00,10-11-2021 00:00,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,31.28,2,0.7,11.72,5 days,5,05-11-2021 00:00,Wilson,Medium,Female,0,Business Working Day,13-11-2021 00:00,0,FALSE,Delayed
3609,US-2022-109386,08-11-2022 00:00,13-11-2022 00:00,Second Class,RH-19600,Rob Haberlin,Consumer,United States,Hampton,Virginia,23666,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,226.2,5,0,58.8,5 days,5,02-07-2022 00:00,ATT,Medium,Male,0,Business Working Day,18-11-2022 00:00,0,FALSE,On Time
4493,US-2023-133879,21-03-2023 00:00,28-03-2023 00:00,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.76,2,0.8,1.18,7 days,7,08-09-2021 00:00,Avery,Low,Male,0,Business Working Day,31-03-2023 00:00,0,FALSE,Delayed
21,US-2021-130092,11-01-2021 00:00,14-01-2021 00:00,First Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0,3.08,3 days,3,11-01-2021 00:00,DAX,Critical,Male,0,Business Working Day,15-01-2021 00:00,0,FALSE,Delayed
1264,US-2021-137351,30-09-2021 00:00,04-10-2021 00:00,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.19,7,0.2,13.86,4 days,4,30-09-2021 00:00,DXL,High,Male,0,Business Working Day,07-10-2021 00:00,0,FALSE,Delayed
4383,US-2023-158358,04-03-2023 00:00,08-03-2023 00:00,Standard Class,EM-13810,Eleni McCrary,Corporate,United States,Dover,New Hampshire,3820,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.98,2,0,25.6,4 days,4,07-06-2022 00:00,Logitech,Medium,Female,0,Weekend Holidays,11-03-2023 00:00,0,FALSE,Delayed
2289,US-2022-107944,23-03-2022 00:00,25-03-2022 00:00,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,0,92.51,2 days,2,06-10-2021 00:00,Tennsco,High,Female,0,Business Working Day,26-03-2022 00:00,0,FALSE,Delayed
2290,US-2022-130218,23-03-2022 00:00,26-03-2022 00:00,First Class,SG-20470,Sheri Gordon,Consumer,United States,Florence,South Carolina,29501,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0,0.56,3 days,3,26-07-2021 00:00,Eldon,Medium,Female,0,Business Working Day,27-03-2022 00:00,0,FALSE,Delayed
2145,US-2022-147662,14-02-2022 00:00,19-02-2022 00:00,Standard Class,KB-16315,Karl Braun,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.1,2,0.7,2.14,5 days,5,26-08-2021 00:00,Acco,High,Male,0,Business Working Day,22-02-2022 00:00,0,FALSE,Delayed
279,US-2021-133424,30-03-2021 00:00,04-04-2021 00:00,Standard Class,DL-13600,Dorris Liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,15.84,3,0,0,5 days,5,30-03-2021 00:00,Sterilite,Medium,Female,0,Business Working Day,07-04-2021 00:00,0,FALSE,Delayed
6846,US-2024-158512,12-01-2024 00:00,17-01-2024 00:00,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,20016,East,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,32.98,2,0,13.84,5 days,5,25-04-2021 00:00,Fiskars,Medium,Female,0,Business Working Day,22-01-2024 00:00,0,FALSE,On Time
7150,US-2024-141558,11-03-2024 00:00,16-03-2024 00:00,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,54.1,1,0.2,14.07,5 days,5,26-04-2021 00:00,Dell,Medium,Male,0,Business Working Day,19-03-2024 00:00,0,FALSE,Delayed
7218,US-2024-162075,18-03-2024 00:00,24-03-2024 00:00,Standard Class,TT-21220,Thomas Thornton,Consumer,United States,Houston,Texas,77041,Central,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,537.53,7,0.2,64.82,6 days,6,23-09-2021 00:00,Pyle,Medium,Male,0,Business Working Day,27-03-2024 00:00,0,FALSE,Delayed
5120,US-2023-154767,28-06-2023 00:00,30-06-2023 00:00,Second Class,BP-11155,Becky Pak,Consumer,United States,Paterson,New Jersey,7501,East,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",220.2,4,0,96.88,2 days,2,04-06-2022 00:00,Holmes,High,Female,0,Business Working Day,05-07-2023 00:00,0,FALSE,On Time
5880,US-2023-108644,30-09-2023 00:00,03-10-2023 00:00,First Class,SJ-20215,Sarah Jordon,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.92,2,0.8,1.32,3 days,3,09-02-2022 00:00,Presstex,Medium,Female,0,Weekend Holidays,04-10-2023 00:00,0,FALSE,Delayed
2239,US-2022-112116,16-03-2022 00:00,18-03-2022 00:00,Second Class,JE-15475,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,103.18,2,0,24.84,2 days,2,16-03-2022 00:00,Kingston,Medium,Male,0,Business Working Day,23-03-2022 00:00,0,FALSE,On Time
2241,US-2022-150231,16-03-2022 00:00,20-03-2022 00:00,Second Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,14.01,3,0,3.93,4 days,4,19-09-2021 00:00,Avery,High,Male,0,Business Working Day,25-03-2022 00:00,0,FALSE,On Time
7317,US-2024-159205,31-03-2024 00:00,02-04-2024 00:00,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,61,5,0,25.6,2 days,2,24-10-2021 00:00,Advantus,Critical,Male,0,Weekend Holidays,07-04-2024 00:00,0,FALSE,On Time
3560,US-2022-140410,03-11-2022 00:00,07-11-2022 00:00,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,1212.82,7,0.2,106.12,4 days,4,19-03-2022 00:00,Cisco,High,Female,0,Business Working Day,10-11-2022 00:00,0,FALSE,Delayed
1504,US-2021-159310,07-11-2021 00:00,12-11-2021 00:00,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.16,4,0.3,73.2,5 days,5,03-06-2021 00:00,Hon,Medium,Male,0,Weekend Holidays,15-11-2021 00:00,0,FALSE,Delayed
3511,US-2022-131359,30-10-2022 00:00,02-11-2022 00:00,Second Class,FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West,TEC-CO-10001571,Technology,Copiers,Sharp 1540cs Digital Laser Copier,439.99,1,0.2,165,3 days,3,19-09-2021 00:00,Seth,Medium,Male,0,Weekend Holidays,07-11-2022 00:00,0,FALSE,On Time
4482,US-2023-162747,20-03-2023 00:00,25-03-2023 00:00,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Gulfport,Mississippi,39503,South,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",86.45,7,0,38.01,5 days,5,22-04-2021 00:00,Eldon,Medium,Male,0,Business Working Day,30-03-2023 00:00,0,FALSE,On Time
7613,US-2024-117632,12-05-2024 00:00,18-05-2024 00:00,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122,West,OFF-AP-10004868,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,6.22,1,0,1.2,6 days,6,12-08-2021 00:00,Hoover,Medium,Male,0,Weekend Holidays,21-05-2024 00:00,0,FALSE,Delayed
4159,US-2022-103870,27-12-2022 00:00,31-12-2022 00:00,Standard Class,SP-20860,Sung Pak,Corporate,United States,Murfreesboro,Tennessee,37130,South,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,72.73,7,0.2,1.12,4 days,4,15-12-2021 00:00,Sandisk,Medium,Male,0,Business Working Day,03-01-2023 00:00,0,FALSE,Delayed
8620,US-2024-152198,09-09-2024 00:00,10-09-2024 00:00,First Class,JD-16015,Joy Daniels,Consumer,United States,Toledo,Ohio,43615,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,17.7,6,0.2,6,1 day,1,04-10-2021 00:00,Avery,High,Female,0,Business Working Day,11-09-2024 00:00,0,FALSE,On Time
7318,US-2024-100524,31-03-2024 00:00,02-04-2024 00:00,Second Class,CM-12115,Chad McGuire,Consumer,United States,New York City,New York,10011,East,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,8.04,2 days,2,29-03-2022 00:00,Tennsco,High,Male,0,Weekend Holidays,07-04-2024 00:00,0,FALSE,On Time
9982,US-2024-147333,14-12-2024 00:00,20-12-2024 00:00,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,127.84,4,0,52.72,6 days,6,15-06-2021 00:00,Microsoft,Low,Female,0,Weekend Holidays,23-12-2024 00:00,0,FALSE,Delayed
1418,US-2021-145387,31-10-2021 00:00,02-11-2021 00:00,Second Class,AM-10705,Anne McFarland,Consumer,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,0,7.77,2 days,2,31-10-2021 00:00,Eldon,Medium,Female,0,Weekend Holidays,07-11-2021 00:00,0,FALSE,On Time
7375,US-2024-122154,09-04-2024 00:00,11-04-2024 00:00,First Class,SA-20830,Sue Ann Reed,Consumer,United States,Jacksonville,Florida,32216,South,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,3,0.2,8.7,2 days,2,22-02-2021 00:00,Avery,High,Female,0,Business Working Day,12-04-2024 00:00,0,FALSE,Delayed
4335,US-2023-123274,19-02-2023 00:00,24-02-2023 00:00,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10035,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.72,5 days,5,23-05-2021 00:00,Carina,Medium,Male,0,Weekend Holidays,27-02-2023 00:00,0,FALSE,Delayed
7286,US-2024-121251,26-03-2024 00:00,27-03-2024 00:00,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),119.96,4,0,33.6,1 day,1,21-03-2021 00:00,Nokia,Critical,Male,0,Business Working Day,28-03-2024 00:00,0,FALSE,On Time
2160,US-2022-156923,16-02-2022 00:00,20-02-2022 00:00,Standard Class,SP-20860,Sung Pak,Corporate,United States,Dover,New Hampshire,3820,East,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,35.88,6,0,16.14,4 days,4,15-12-2021 00:00,Xerox,Medium,Male,0,Business Working Day,23-02-2022 00:00,0,FALSE,Delayed
2189,US-2022-105970,02-03-2022 00:00,07-03-2022 00:00,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,47374,Central,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,101.88,6,0,50.94,5 days,5,17-05-2021 00:00,Brites,High,Male,0,Business Working Day,10-03-2022 00:00,0,FALSE,Delayed
3717,US-2022-165743,20-11-2022 00:00,23-11-2022 00:00,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,388.68,6,0.7,-3.24,3 days,3,11-04-2021 00:00,Sauder,Medium,Female,0,Weekend Holidays,28-11-2022 00:00,0,FALSE,On Time
3732,US-2022-163965,20-11-2022 00:00,27-11-2022 00:00,Standard Class,SS-20875,Sung Shariari,Consumer,United States,Miami,Florida,33180,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,19.3,5,0.7,6.25,7 days,7,14-12-2021 00:00,Wilson,Low,Male,0,Weekend Holidays,30-11-2022 00:00,0,FALSE,Delayed
4685,US-2023-150147,25-04-2023 00:00,29-04-2023 00:00,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,36.84,2,0.7,13.82,4 days,4,22-07-2021 00:00,Ibico,High,Male,0,Business Working Day,04-05-2023 00:00,0,FALSE,On Time
5847,US-2023-157945,26-09-2023 00:00,01-10-2023 00:00,Standard Class,NF-18385,Natalie Fritzler,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,961.14,3,0.3,140.16,5 days,5,11-02-2021 00:00,Hon,High,Female,0,Business Working Day,04-10-2023 00:00,0,FALSE,Delayed
2548,US-2022-119291,14-05-2022 00:00,17-05-2022 00:00,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.97,7,0.2,62.79,3 days,3,19-03-2022 00:00,Jawbone,Medium,Male,0,Weekend Holidays,18-05-2022 00:00,0,FALSE,Delayed
804,US-2021-119137,23-07-2021 00:00,27-07-2021 00:00,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,538.9,10,0.2,80.8,4 days,4,23-07-2021 00:00,Microsoft,High,Male,0,Business Working Day,30-07-2021 00:00,0,FALSE,Delayed
278,US-2021-113124,30-03-2021 00:00,05-04-2021 00:00,Standard Class,NC-18340,Nat Carroll,Consumer,United States,Apple Valley,Minnesota,55124,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,103.44,2,0,3.24,6 days,6,30-03-2021 00:00,Southworth,Medium,Female,0,Business Working Day,08-04-2021 00:00,0,FALSE,Delayed
2754,US-2022-115938,26-06-2022 00:00,30-06-2022 00:00,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0,69.12,4 days,4,22-02-2021 00:00,GBC,High,Female,0,Weekend Holidays,03-07-2022 00:00,0,FALSE,Delayed
2755,US-2022-143882,26-06-2022 00:00,30-06-2022 00:00,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.02,9,0.2,15.57,4 days,4,19-11-2021 00:00,Unikeep,High,Male,0,Weekend Holidays,03-07-2022 00:00,0,FALSE,Delayed
2765,US-2022-165799,29-06-2022 00:00,02-07-2022 00:00,First Class,SG-20470,Sheri Gordon,Consumer,United States,New York City,New York,10024,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,91.69,1,0.1,8.64,3 days,3,26-07-2021 00:00,Office-Star,Critical,Female,0,Business Working Day,03-07-2022 00:00,0,FALSE,Delayed
2766,US-2022-128860,29-06-2022 00:00,05-07-2022 00:00,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",25.13,1,0.2,6.79,6 days,6,03-06-2021 00:00,Eldon,Medium,Male,0,Business Working Day,08-07-2022 00:00,0,FALSE,Delayed
2767,US-2022-141684,29-06-2022 00:00,04-07-2022 00:00,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,4,0,11.24,5 days,5,11-04-2021 00:00,Ampad,Medium,Female,0,Business Working Day,07-07-2022 00:00,0,FALSE,Delayed
9991,US-2024-119564,15-12-2024 00:00,20-12-2024 00:00,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",18.21,3,0,7.83,5 days,5,01-11-2021 00:00,Master-Caster,Medium,Male,0,Weekend Holidays,23-12-2024 00:00,0,FALSE,Delayed
7423,US-2024-156356,16-04-2024 00:00,22-04-2024 00:00,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,130.23,3,0.8,59.91,6 days,6,13-01-2021 00:00,Sanyo,Medium,Female,0,Business Working Day,25-04-2024 00:00,0,FALSE,Delayed
7453,US-2024-166324,20-04-2024 00:00,21-04-2024 00:00,First Class,BE-11455,Brad Eason,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,1060.68,4,0.2,190.92,1 day,1,02-08-2022 00:00,Tennsco,Medium,Male,0,Weekend Holidays,22-04-2024 00:00,0,FALSE,On Time
7500,US-2024-160045,26-04-2024 00:00,27-04-2024 00:00,First Class,LB-16735,Larry Blacks,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",4.97,1,0.6,1.54,1 day,1,25-07-2023 00:00,DAX,High,Male,0,Business Working Day,28-04-2024 00:00,0,FALSE,On Time
7501,US-2024-143665,26-04-2024 00:00,01-05-2024 00:00,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98115,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,39.28,8,0,19.28,5 days,5,11-08-2022 00:00,Avery,Medium,Female,0,Business Working Day,04-05-2024 00:00,0,FALSE,Delayed
7534,US-2024-102204,01-05-2024 00:00,06-05-2024 00:00,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2453.45,5,0.2,389.45,5 days,5,10-03-2023 00:00,Hon,Medium,Female,0,Business Working Day,09-05-2024 00:00,0,FALSE,Delayed
7924,US-2024-162712,18-06-2024 00:00,20-06-2024 00:00,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.34,3,0.2,25.08,2 days,2,28-05-2022 00:00,Xerox,High,Male,0,Business Working Day,25-06-2024 00:00,0,FALSE,On Time
7568,US-2024-141943,05-05-2024 00:00,09-05-2024 00:00,Standard Class,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",18.52,2,0,6.94,4 days,4,24-11-2021 00:00,Perixx,High,Male,0,Weekend Holidays,12-05-2024 00:00,0,FALSE,Delayed
7571,US-2024-133200,06-05-2024 00:00,11-05-2024 00:00,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",623.49,7,0.32,10.5,5 days,5,21-04-2021 00:00,Sauder,High,Female,0,Business Working Day,14-05-2024 00:00,0,FALSE,Delayed
7579,US-2024-145779,06-05-2024 00:00,10-05-2024 00:00,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.4,4,0.2,27.44,4 days,4,30-09-2021 00:00,Xerox,High,Male,0,Business Working Day,13-05-2024 00:00,0,FALSE,Delayed
1883,US-2021-113257,16-12-2021 00:00,18-12-2021 00:00,Second Class,SC-20305,Sean Christensen,Consumer,United States,Beaumont,Texas,77705,Central,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,21.56,7,0.6,10.36,2 days,2,16-12-2021 00:00,Lunatik,Critical,Male,0,Business Working Day,23-12-2021 00:00,0,FALSE,On Time
9025,US-2024-104003,07-10-2024 00:00,13-10-2024 00:00,Standard Class,DC-13285,Debra Catini,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,289.56,2,0.15,-2.32,6 days,6,29-12-2021 00:00,O'Sullivan,Medium,Female,0,Business Working Day,16-10-2024 00:00,0,FALSE,Delayed
9077,US-2024-163160,13-10-2024 00:00,16-10-2024 00:00,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,145.16,4,0.8,-7.88,3 days,3,16-08-2021 00:00,GBC,Critical,Male,0,Weekend Holidays,17-10-2024 00:00,0,FALSE,Delayed
4635,US-2023-144785,18-04-2023 00:00,23-04-2023 00:00,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,New York City,New York,10009,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,6.99,3,0,2.04,5 days,5,12-01-2022 00:00,Aluminum,Medium,Female,0,Business Working Day,26-04-2023 00:00,0,FALSE,Delayed
2382,US-2022-100216,13-04-2022 00:00,14-04-2022 00:00,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,68.52,3,0.2,31.53,1 day,1,13-04-2022 00:00,Xerox,Medium,Female,0,Business Working Day,15-04-2022 00:00,0,FALSE,On Time
3142,US-2022-147242,10-09-2022 00:00,14-09-2022 00:00,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,278.82,9,0,125.46,4 days,4,12-04-2021 00:00,Xerox,High,Male,0,Weekend Holidays,17-09-2022 00:00,0,FALSE,Delayed
7595,US-2024-134810,09-05-2024 00:00,10-05-2024 00:00,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,28540,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,221.79,3,0.2,66.54,1 day,1,19-03-2021 00:00,Hammermill,Critical,Male,0,Business Working Day,11-05-2024 00:00,0,FALSE,On Time
